n_features,removed_feature,roc_auc,remaining_features,roc_auc_std,phase
34,structural_num_tweets_with_media,0.7438982580529673,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_network_density', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_num_first_person', 'content_num_smiley', 'content_ratio_first_person', 'content_ratio_third_person', 'content_ratio_question', 'content_num_exclamation', 'content_ratio_second_person', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_statuses_count_slope']",0.005212621574993119,pre_stopping
33,user_network_density,0.7437876807967749,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_num_first_person', 'content_num_smiley', 'content_ratio_first_person', 'content_ratio_third_person', 'content_ratio_question', 'content_num_exclamation', 'content_ratio_second_person', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_age_tweet_diff_slope', 'temporal_followers_count_slope', 'temporal_statuses_count_slope']",0.007265060093412299,pre_stopping
32,temporal_age_tweet_diff_slope,0.7469456059083697,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_num_first_person', 'content_num_smiley', 'content_ratio_first_person', 'content_ratio_third_person', 'content_ratio_question', 'content_num_exclamation', 'content_ratio_second_person', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_followers_count_slope', 'temporal_statuses_count_slope']",0.006062683494278697,pre_stopping
31,temporal_followers_count_slope,0.745801027878098,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_num_first_person', 'content_num_smiley', 'content_ratio_first_person', 'content_ratio_third_person', 'content_ratio_question', 'content_num_exclamation', 'content_ratio_second_person', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_statuses_count_slope']",0.00421314641575111,pre_stopping
30,content_ratio_second_person,0.7455623802454405,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'structural_ratio_tweets_with_media', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_num_first_person', 'content_num_smiley', 'content_ratio_first_person', 'content_ratio_third_person', 'content_ratio_question', 'content_num_exclamation', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_statuses_count_slope']",0.007511845096764422,pre_stopping
29,structural_ratio_tweets_with_media,0.7478325014021172,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_num_first_person', 'content_num_smiley', 'content_ratio_first_person', 'content_ratio_third_person', 'content_ratio_question', 'content_num_exclamation', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_statuses_count_slope']",0.008345971357676946,pre_stopping
28,content_num_first_person,0.7459693716887932,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_num_smiley', 'content_ratio_first_person', 'content_ratio_third_person', 'content_ratio_question', 'content_num_exclamation', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_statuses_count_slope']",0.007729408784210179,pre_stopping
27,content_num_exclamation,0.7452327136951487,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_num_smiley', 'content_ratio_first_person', 'content_ratio_third_person', 'content_ratio_question', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_statuses_count_slope']",0.006359269715234581,pre_stopping
26,content_ratio_question,0.7468004979004732,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_num_smiley', 'content_ratio_first_person', 'content_ratio_third_person', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_statuses_count_slope']",0.006021292423691025,pre_stopping
25,content_num_smiley,0.7473722731275508,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_ratio_first_person', 'content_ratio_third_person', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity', 'temporal_statuses_count_slope']",0.009618044612158093,pre_stopping
24,temporal_statuses_count_slope,0.7468110521557373,"['structural_ratio_tweets_with_hashtags', 'structural_num_tweets_with_urls', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_ratio_first_person', 'content_ratio_third_person', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.011369802587376823,pre_stopping
23,structural_num_tweets_with_urls,0.7498499067799724,"['structural_ratio_tweets_with_hashtags', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_ratio_first_person', 'content_ratio_third_person', 'content_num_second_person', 'content_num_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.004896070851527717,pre_stopping
22,content_num_third_person,0.7517086384675175,"['structural_ratio_tweets_with_hashtags', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'user_avg_account_age_days', 'content_ratio_first_person', 'content_ratio_third_person', 'content_num_second_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.008228317801347553,pre_stopping
21,user_avg_account_age_days,0.7484113228654226,"['structural_ratio_tweets_with_hashtags', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_num_tweets_with_mentions', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_first_person', 'content_ratio_third_person', 'content_num_second_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.008545426306716316,pre_stopping
20,structural_num_tweets_with_mentions,0.7475722964807908,"['structural_ratio_tweets_with_hashtags', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_first_person', 'content_ratio_third_person', 'content_num_second_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.007423659617529672,pre_stopping
19,content_num_second_person,0.7478258343205055,"['structural_ratio_tweets_with_hashtags', 'structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_first_person', 'content_ratio_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.009219375070409788,pre_stopping
18,structural_ratio_tweets_with_hashtags,0.7476711644022803,"['structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_ratio_retweets', 'user_avg_account_age_at_tweet', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_first_person', 'content_ratio_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.008131802705041836,pre_stopping
17,user_avg_account_age_at_tweet,0.7454966187293322,"['structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_num_tweets', 'structural_ratio_tweets_with_urls', 'structural_ratio_retweets', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_first_person', 'content_ratio_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.006422736661010716,pre_stopping
16,structural_num_tweets,0.7453127631328842,"['structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_urls', 'structural_ratio_retweets', 'user_num_verified', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_first_person', 'content_ratio_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.013257338857536825,pre_stopping
15,user_num_verified,0.7486264738167734,"['structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_urls', 'structural_ratio_retweets', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_first_person', 'content_ratio_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.010216354583543885,pre_stopping
14,structural_ratio_retweets,0.7458148854760127,"['structural_conversation_depth', 'structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_urls', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_first_person', 'content_ratio_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.0068464095105669,pre_stopping
13,structural_conversation_depth,0.743779347783598,"['structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_urls', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_first_person', 'content_ratio_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.011786569756382745,pre_stopping
12,content_ratio_first_person,0.7433068615745083,"['structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_urls', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_third_person', 'content_disagreement', 'content_polarity', 'content_subjectivity']",0.013017531221209014,pre_stopping
11,content_subjectivity,0.7409864881709632,"['structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'structural_ratio_tweets_with_urls', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_third_person', 'content_disagreement', 'content_polarity']",0.010266075826304457,pre_stopping
10,structural_ratio_tweets_with_urls,0.7361530821663285,"['structural_thread_lifetime_minutes', 'structural_avg_tweet_length', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_third_person', 'content_disagreement', 'content_polarity']",0.010503306024292482,post_stopping
9,structural_thread_lifetime_minutes,0.7349318771559176,"['structural_avg_tweet_length', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'user_source_verified', 'content_ratio_third_person', 'content_disagreement', 'content_polarity']",0.01795748929960197,post_stopping
8,user_source_verified,0.7300814024828588,"['structural_avg_tweet_length', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'content_ratio_third_person', 'content_disagreement', 'content_polarity']",0.015597099404896328,post_stopping
7,content_polarity,0.7229938434349797,"['structural_avg_tweet_length', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'content_ratio_third_person', 'content_disagreement']",0.01764019526909568,post_stopping
6,content_ratio_third_person,0.7167495695504619,"['structural_avg_tweet_length', 'user_avg_followers_count', 'user_avg_friends_count', 'user_source_account_age_days', 'user_avg_statuses_count', 'content_disagreement']",0.013810895025954225,post_stopping
